,Unnamed: 0,POINT_ID,CURRENT,FORCE,TH_ORDER,TH1,TH2,TH3,1,10,r_max_time,r_max,slope_exp,intercept_exp,assesment_txt,OK,anomaly,gap,shunt
161,161,527295,8.4,2.0,0.7 + 1.8 + 0,0.7,1.8,0.0,151,120,26.0,111.0,-0.0123099854201036,5.029589822235028,OK,1,0,0,0
162,162,527643,9.4,3.4,0.7 + 1.8 + 2.8,0.7,1.8,2.8,145,69,77.0,104.0,-0.0043729321484105,4.981106674568985,OK,1,0,0,0
163,163,370227,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,188,110,69.0,108.0,-0.0081516284662607,5.24459359129621,OK,1,0,0,0
164,164,370229,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,174,98,76.0,107.0,-0.0064830195300349,5.165538318744564,OK,1,0,0,0
165,165,370237,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,172,104,86.0,123.0,-0.0039448249581298,5.151439301771583,OK,1,0,0,0
166,166,370238,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,166,101,99.0,102.0,-0.0049695405619619,5.116957328918506,OK,1,0,0,0
167,167,370272,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,192,117,61.0,103.0,-0.010379439729969,5.267874811757751,gap,0,0,1,0
168,168,370279,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,164,97,76.0,105.0,-0.005945414368889,5.105811842193088,OK,1,0,0,0
169,169,370278,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,165,95,86.0,103.0,-0.0055437233608346,5.111489197261415,OK,1,0,0,0
170,170,370271,8.4,2.0,0.7 + 0.75 + 0.75,0.7,0.75,0.75,173,87,107.0,91.0,-0.0060606800752917,5.159352274573071,OK,1,0,0,0
171,171,159380,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,57,46,114.0,80.0,0.0029997820074277,4.040051485827123,OK,1,0,0,0
172,172,159397,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,55,49,105.0,77.0,0.0032353099675116,4.00409787526496,OK,1,0,0,0
173,173,160322,9.1,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,91,65,113.0,87.0,-0.0004013516773416,4.511260858194191,OK,1,0,0,0
174,174,160325,9.2,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,92,66,89.0,86.0,-0.0007663781908583,4.522554955239899,OK,1,0,0,0
175,175,160354,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,96,81,28.0,83.0,-0.0053891697656014,4.569737361233438,OK,1,0,0,0
176,176,160324,9.2,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,92,76,32.0,84.0,-0.0029345734905073,4.524723150539548,OK,1,0,0,0
177,177,160326,9.2,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,91,68,95.0,92.0,0.0001162667077892,4.51074323980906,OK,1,0,0,0
178,178,160323,9.1,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,94,69,91.0,88.0,-0.0007328663087977,4.544027648578801,OK,1,0,0,0
179,179,160362,8.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,132,83,81.0,91.0,-0.004649280200869,4.88745120278724,OK,1,0,0,0
180,180,160360,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,125,78,91.0,87.0,-0.0040267290960857,4.832340466398387,OK,1,0,0,0
181,181,160355,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,94,67,76.0,85.0,-0.0013419136770624,4.544636695947067,OK,1,0,0,0
182,182,160357,8.7,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,76,39,167.0,84.0,0.0006029124009456,4.330130427885385,OK,1,0,0,0
183,183,160361,8.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,121,87,88.0,87.0,-0.0037917520338179,4.799582297630559,OK,1,0,0,0
184,184,160327,8.8,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,97,65,94.0,94.0,-0.0003378085616492,4.5750487870650325,OK,1,0,0,0
185,185,160331,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,120,60,76.0,83.0,-0.0049153484664726,4.792407091248519,OK,1,0,0,0
186,186,160352,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,93,74,67.0,89.0,-0.0006661079306229,4.53326560108388,OK,1,0,0,0
187,187,159307,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,82,77,76.0,99.0,0.0025120080382711,4.404207239225983,OK,1,0,0,0
188,188,159338,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,79,68,87.0,95.0,0.0021445237108548,4.367303328756167,OK,1,0,0,0
189,189,159376,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,78,69,63.0,80.0,0.000408351741682,4.3563004749479095,OK,1,0,0,0
190,190,159722,8.6,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,55,46,104.0,80.0,0.0036378004800136,4.003695384752458,OK,1,0,0,0
191,191,159730,8.6,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,59,61,83.0,81.0,0.0038647769605697,4.07367266694515,OK,1,0,0,0
192,192,159746,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,62,59,70.0,84.0,0.0044011944028727,4.122733190642219,OK,1,0,0,0
193,193,159764,8.6,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,56,59,78.0,92.0,0.0064472322897907,4.018904458445359,OK,1,0,0,0
194,194,159780,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,56,62,77.0,97.0,0.0072284116811609,4.018123279053989,OK,1,0,0,0
195,195,159813,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,77,61,66.0,87.0,0.0018785030277061,4.341926918825978,OK,1,0,0,0
196,196,159816,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,56,57,79.0,76.0,0.0039151493532202,4.021436541381929,OK,1,0,0,0
197,197,159823,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,49,96.0,80.0,0.0032051493765069,4.074332294529213,OK,1,0,0,0
198,198,159831,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,51,93.0,80.0,0.0034954741752985,4.056947536371121,OK,1,0,0,0
199,199,159834,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,38,47,118.0,64.0,0.0044555292618229,3.6331306304645623,OK,1,0,0,0
200,200,159835,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,54,113.0,82.0,0.003091752113552,4.057351258432867,OK,1,0,0,0
201,201,159844,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,37,46,118.0,64.0,0.0046834629975679,3.606234449646657,OK,1,0,0,0
202,202,159845,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,60,59,90.0,82.0,0.0035098279218219,4.090834734300278,OK,1,0,0,0
203,203,159853,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,62,62,71.0,85.0,0.0045073838777889,4.122627001167302,OK,1,0,0,0
204,204,159860,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,54,72,78.0,90.0,0.0066340990099479,3.982349947554327,OK,1,0,0,0
205,205,159861,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,61,65,49.0,77.0,0.0048527407850077,4.106021123388303,OK,1,0,0,0
206,206,159865,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,61,72,55.0,85.0,0.0061440257836482,4.104729838389663,OK,1,0,0,0
207,207,159868,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,68,64,93.0,86.0,0.0025526042508413,4.216955100925266,OK,1,0,0,0
208,208,159869,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,60,60,70.0,77.0,0.0036153747772693,4.090729187444831,OK,1,0,0,0
209,209,159879,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,59,90.0,81.0,0.0035608057389519,4.073976638166768,OK,1,0,0,0
210,210,159885,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,60,61,70.0,82.0,0.0045271693484369,4.089817392873663,OK,1,0,0,0
211,211,159900,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,52,77,71.0,86.0,0.0071871939667439,3.944056524614684,OK,1,0,0,0
212,212,159901,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,67,87,72.0,106.0,0.0064612179538183,4.198231401437147,OK,1,0,0,0
213,213,159915,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,71,55,72.0,80.0,0.0016809402483459,4.260998936792969,OK,1,0,0,0
214,214,160450,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,44,52,96.0,79.0,0.006160612826829,3.778029021091432,OK,1,0,0,0
215,215,160452,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,156,68,116.0,92.0,-0.0045918906973956,5.0544478979469325,OK,1,0,0,0
216,216,160478,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,153,69,96.0,90.0,-0.0055855605374965,5.036023481929932,OK,1,0,0,0
217,217,160485,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,159,72,82.0,93.0,-0.0066210457909503,5.075525248011182,OK,1,0,0,0
218,218,160486,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,153,76,87.0,84.0,-0.0069723386342921,5.037410260026728,OK,1,0,0,0
219,219,170385,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,50,46,61.0,86.0,0.0090387381804226,3.902984267247723,OK,1,0,0,0
220,220,170397,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,59,55.0,95.0,0.0088211008832374,4.068716343022483,OK,1,0,0,0
221,221,170401,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,61,59,55.0,91.0,0.0074071415248803,4.103466722648431,OK,1,0,0,0
222,222,170444,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,62,51,73.0,80.0,0.0035401701337331,4.123594214911359,OK,1,0,0,0
223,223,170456,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,63,53,61.0,83.0,0.0045950980234177,4.138539628368115,OK,1,0,0,0
224,224,170460,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,66,50,87.0,84.0,0.002804209962987,4.186850532063438,OK,1,0,0,0
225,225,170680,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,80,54,77.0,95.0,0.0022611875911402,4.3797654470827405,OK,1,0,0,0
226,226,170736,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,78,54,67.0,99.0,0.0036122882340151,4.353096538455577,OK,1,0,0,0
227,227,370133,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,53,52,94.0,80.0,0.0044272550658253,3.965864658486296,OK,1,0,0,0
228,228,370140,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,64,67,50.0,99.0,0.0089027911586718,4.149980292201,OK,1,0,0,0
229,229,370143,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,65,61,61.0,90.0,0.0054237066739104,4.168963563221726,OK,1,0,0,0
230,230,370230,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,183,104,36.0,91.0,-0.0199607613235591,5.22944691416498,gap,0,0,1,0
231,231,370235,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,181,98,42.0,91.0,-0.0167716469450969,5.215268678210923,gap,0,0,1,0
232,232,370274,9.2,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,68,53,87.0,95.0,0.0038880137956329,4.215619691380474,OK,1,0,0,0
233,233,370298,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,178,101,50.0,109.0,-0.0100088911849579,5.191792441477043,OK,1,0,0,0
234,234,370300,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,185,106,54.0,102.0,-0.0112336417319632,5.231589466810288,OK,1,0,0,0
235,235,370302,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,183,106,32.0,87.0,-0.0239863881995754,5.233472541040997,gap,0,0,1,0
236,236,370303,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,77,52,72.0,85.0,0.001392194854037,4.342413226999647,OK,1,0,0,0
237,237,370306,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,183,104,41.0,87.0,-0.0185894508546709,5.228075603696093,gap,0,0,1,0
238,238,370310,9.0,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,169,101,62.0,94.0,-0.0096164579123454,5.139515172835419,OK,1,0,0,0
239,239,459508,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,152,76,70.0,82.0,-0.0089443662837974,5.032824887130074,OK,1,0,0,0
240,240,459509,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,149,79,49.0,79.0,-0.0132187177808007,5.01716502372626,gap,0,0,1,0
241,241,459510,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,160,67,84.0,80.0,-0.0083511708501198,5.083524986083947,OK,1,0,0,0
242,242,459511,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,145,69,100.0,79.0,-0.0061342009086217,4.982867943329196,OK,1,0,0,0
243,243,459512,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,145,74,108.0,79.0,-0.0056755690649864,4.9824093114855605,OK,1,0,0,0
244,244,470120,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,172,97,72.0,113.0,-0.0059169951845227,5.153411471997975,OK,1,0,0,0
245,245,470122,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,170,109,47.0,99.0,-0.0117538823242537,5.147552319374515,gap,0,0,1,0
246,246,159319,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,61,53,88.0,82.0,0.0034005216447234,4.107473342528588,OK,1,0,0,0
247,247,159335,9.1,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,57,46,105.0,71.0,0.002111813550065,4.040939454284485,OK,1,0,0,0
248,248,159346,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,57,45,100.0,75.0,0.0027720893505228,4.040279178484028,OK,1,0,0,0
249,249,159358,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,56,48,108.0,81.0,0.0034495090087597,4.02190218172639,OK,1,0,0,0
250,250,159368,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,81,94,61.0,86.0,0.0009983023596844,4.393450852312754,OK,1,0,0,0
251,251,159384,8.4,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,81,92,73.0,87.0,0.0009924856108631,4.393456669061576,OK,1,0,0,0
252,252,159390,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,51,109.0,74.0,0.0022557600246088,4.058187250521811,OK,1,0,0,0
253,253,159412,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,59,90.0,76.0,0.0028448977121417,4.074692546193578,OK,1,0,0,0
254,254,160444,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,145,66,99.0,94.0,-0.0044228465321486,4.9811565889527225,OK,1,0,0,0
255,255,459559,9.6,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,140,65,100.0,79.0,-0.0057797431327503,4.947422165742054,OK,1,0,0,0
256,256,160451,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,159,69,76.0,81.0,-0.0089927339673039,5.077896936187536,OK,1,0,0,0
257,257,459561,9.6,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,155,68,98.0,80.0,-0.0068185410540759,5.050243657973323,OK,1,0,0,0
258,258,459560,9.6,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,143,65,88.0,81.0,-0.0065332813285915,4.969377911588499,OK,1,0,0,0
259,259,159712,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,54,43,116.0,77.0,0.0030854032633861,3.985898643300888,OK,1,0,0,0
260,260,159713,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,60,57,81.0,87.0,0.004644544455406,4.089700017766695,OK,1,0,0,0
261,261,159718,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,55,44,116.0,75.0,0.0026969993765551,4.004636185855916,OK,1,0,0,0
262,262,159723,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,71,73,64.0,89.0,0.0035866109950924,4.259093266046223,OK,1,0,0,0
263,263,159731,9.5,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,26,46,104.0,74.0,0.0101550345163367,3.247941503505145,shunt,0,0,0,1
264,264,159738,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,55,51,88.0,77.0,0.0038674969726576,4.003465688259814,OK,1,0,0,0
265,265,159747,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,64,69,67.0,90.0,0.0051655543480392,4.153717529011632,OK,1,0,0,0
266,266,159752,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,61,79.0,83.0,0.0043756815883445,4.073161762317375,OK,1,0,0,0
267,267,159753,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,62,69,71.0,88.0,0.0050028918490445,4.122131493196047,OK,1,0,0,0
268,268,159756,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,67,62.0,83.0,0.0058753704467242,4.054567640099695,OK,1,0,0,0
269,269,159757,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,61,68,76.0,87.0,0.0047337900597502,4.106140074113561,OK,1,0,0,0
270,270,159760,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,56,61,86.0,83.0,0.0046292813771935,4.0207224093579566,OK,1,0,0,0
271,271,159761,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,62,70,59.0,84.0,0.0052359036861762,4.121898481358915,OK,1,0,0,0
272,272,159772,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,55,62,73.0,94.0,0.0074439110699657,3.9998892741625056,OK,1,0,0,0
273,273,159773,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,73,74,77.0,89.0,0.0026075911655756,4.287851849982816,OK,1,0,0,0
274,274,159781,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,69,65,100.0,86.0,0.0022246544611742,4.2318818501360855,OK,1,0,0,0
275,275,159784,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,66,65.0,95.0,0.0077099043914706,4.052733106154949,OK,1,0,0,0
276,276,159785,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,71,72,78.0,92.0,0.0033650480520483,4.259314828989267,OK,1,0,0,0
277,277,159790,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,57,64,78.0,98.0,0.0070378728680002,4.03601339496655,OK,1,0,0,0
278,278,159791,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,71,71,86.0,90.0,0.0027897622739876,4.259890114767328,OK,1,0,0,0
279,279,159796,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,55,55,89.0,80.0,0.0042578801072887,4.003075305125183,OK,1,0,0,0
280,280,159797,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,72,74,80.0,93.0,0.003239662963762,4.273426456052293,OK,1,0,0,0
281,281,160439,9.2,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,79,82,66.0,86.0,0.0013061452890228,4.368141707177998,OK,1,0,0,0
282,282,159800,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,53,74.0,88.0,0.0057108740264628,4.054732136519957,OK,1,0,0,0
283,283,159804,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,58,59,90.0,84.0,0.0041615032392909,4.056281507307128,OK,1,0,0,0
284,284,159805,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,64,75,87.0,79.0,0.0024484275477598,4.156434655811911,OK,1,0,0,0
285,285,159810,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,57,64,50.0,92.0,0.0097701491676426,4.033281118666908,OK,1,0,0,0
286,286,159811,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,63,69,44.0,76.0,0.0043627584626697,4.138771967928863,OK,1,0,0,0
287,287,159812,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,69,52,79.0,82.0,0.002212983880346,4.2318935207169135,OK,1,0,0,0
288,288,159822,8.1,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,34,41,112.0,60.0,0.0051169733117652,3.5212435513043965,shunt,0,0,0,1
289,289,159830,9.0,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,36,47,145.0,64.0,0.003995584339608,3.579523354116502,OK,1,0,0,0
290,290,159852,9.0,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,36,48,109.0,65.0,0.0054710030688845,3.578047935387225,OK,1,0,0,0
291,291,159864,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,52,60,105.0,86.0,0.004837534400693,3.9464061841807343,OK,1,0,0,0
292,292,159878,8.1,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,52,73,31.0,75.0,0.012208146498496,3.9390355720829313,OK,1,0,0,0
293,293,159884,8.1,2.2,0.75 + 0.75 + 0,0.75,0.75,0.0,52,60,94.0,85.0,0.0052839520205256,3.9459597665609016,OK,1,0,0,0
294,294,160986,8.9,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,55,50,113.0,81.0,0.0034563925842854,4.003876792648185,OK,1,0,0,0
295,295,160970,8.9,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,57,52,121.0,74.0,0.0021751152114134,4.040876152623137,OK,1,0,0,0
296,296,159914,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,66,50,80.0,78.0,0.0021146086666223,4.187540133359803,OK,1,0,0,0
297,297,460713,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,55,93.0,90.0,0.0045899155046146,4.072947528401105,OK,1,0,0,0
298,298,160390,8.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,133,78,43.0,77.0,-0.0130129453897159,4.903362073611469,gap,0,0,1,0
299,299,160368,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,128,78,78.0,91.0,-0.0044307890571787,4.856461052976796,OK,1,0,0,0
300,300,160381,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,126,76,65.0,84.0,-0.00633539231419,4.842617299265668,OK,1,0,0,0
301,301,160332,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,112,62,77.0,77.0,-0.0049301769663343,4.723429048261428,OK,1,0,0,0
302,302,160399,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,121,87,88.0,89.0,-0.0035305077685586,4.7993210533653,OK,1,0,0,0
303,303,160384,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,136,80,45.0,81.0,-0.0117774029787184,4.924432288714771,gap,0,0,1,0
304,304,160347,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,119,78,69.0,86.0,-0.0047761205420297,4.783899613653559,OK,1,0,0,0
305,305,160348,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,116,63,74.0,84.0,-0.0044215533186719,4.758011744425036,OK,1,0,0,0
306,306,160370,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,126,75,76.0,87.0,-0.0049383171772919,4.84122022412877,OK,1,0,0,0
307,307,160398,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,125,85,65.0,98.0,-0.0038022852911207,4.832116022593422,OK,1,0,0,0
308,308,160371,9.0,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,90,40,124.0,80.0,-0.0009575856557429,4.500767255986008,OK,1,0,0,0
309,309,160386,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,132,83,41.0,77.0,-0.0134749125183171,4.896276835104688,gap,0,0,1,0
310,310,160363,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,124,74,94.0,90.0,-0.0034459343577932,4.82372749996283,OK,1,0,0,0
311,311,160369,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,122,89,108.0,89.0,-0.0029475203271132,4.80696856506037,OK,1,0,0,0
312,312,160377,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,126,81,99.0,91.0,-0.0033206367391288,4.839602543690607,OK,1,0,0,0
313,313,160379,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,122,80,91.0,89.0,-0.003504274166679,4.807525318899936,OK,1,0,0,0
314,314,160394,8.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,124,79,87.0,88.0,-0.0039877296642654,4.824269295269303,OK,1,0,0,0
315,315,160395,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,119,82,99.0,86.0,-0.0033140428250818,4.782437535936611,OK,1,0,0,0
316,316,160549,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,107,56,89.0,75.0,-0.0040379627377908,4.676866797199697,OK,1,0,0,0
317,317,160551,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,96,66,62.0,98.0,0.0003380211016842,4.564010170366152,OK,1,0,0,0
318,318,160554,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,98,66,77.0,89.0,-0.0012675145912951,4.586234993261868,OK,1,0,0,0
319,319,160572,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,103,82,70.0,101.0,-0.000284180744759,4.635013168974395,OK,1,0,0,0
320,320,160574,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,93,67,103.0,87.0,-0.0006538370048889,4.5332533301581455,OK,1,0,0,0
321,321,160956,8.9,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,56,49,123.0,80.0,0.0029235651142518,4.022428125620897,OK,1,0,0,0
322,322,160575,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,106,73,79.0,87.0,-0.002532448403301,4.665971542515368,OK,1,0,0,0
323,323,160576,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,109,54,94.0,77.0,-0.0037370157029619,4.695084897932105,OK,1,0,0,0
324,324,160577,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,104,74,80.0,90.0,-0.0018301421368494,4.646221041278222,OK,1,0,0,0
325,325,160578,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,100,66,77.0,97.0,-0.0004007790458514,4.605570965033944,OK,1,0,0,0
326,326,160580,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,110,52,95.0,78.0,-0.0036571440330087,4.704137509825426,OK,1,0,0,0
327,327,459182,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,59,62,80.0,90.0,0.0053452180560069,4.0721922258497125,OK,1,0,0,0
328,328,160582,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,103,54,101.0,76.0,-0.003039956479433,4.637768944709069,OK,1,0,0,0
329,329,160973,8.9,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,52,49,114.0,82.0,0.0040307568909984,3.947212961690429,OK,1,0,0,0
330,330,160583,9.4,2.0,0.75 + 0.75 + 0,0.75,0.75,0.0,101,58,107.0,93.0,-0.0007785002234717,4.615899017064732,OK,1,0,0,0
